id,zonepolygon
91860,"POLYGON ((4.040596404818899 49.23442726403559, 4.050896087436087 49.243449602760954, 4.055319946769105 49.254092002264265, 4.059743806102083 49.26473210777447, 4.049169313082741 49.26836944287794, 4.023597132334755 49.27710735040698, 4.01349593318467 49.272671213853464, 4.013160657057808 49.271104033566964, 4.011709581980751 49.26659647205189, 4.009730111727761 49.260548989671435, 4.0000956169462665 49.25296539724056, 4.011768590579079 49.248511331753306, 4.020952474246071 49.24402884761776, 4.040350209841774 49.2343901287168, 4.035543691287087 49.218681151531484, 3.9761488548613055 49.24547169161006, 3.973745595583962 49.261662272187465, 3.9895384422636493 49.26530302076306, 3.987650167117165 49.284342559219795, 4.012884389529274 49.298057670952225, 4.061464559207009 49.294755196925074, 4.081720601687477 49.2703436138027, 4.075540792117165 49.255668454866374, 4.0709059349394305 49.2311254268606, 4.036230336794899 49.21834477626944, 4.040596404818899 49.23442726403559))"
91864,"POLYGON ((3.9421915604907554 49.19860726770983, 3.9523195817309897 49.201860097676125, 3.956954438908724 49.19490551129322, 3.948371370061068 49.19333498547929, 3.9411615922290366 49.195017689800515, 3.9421915604907554 49.19860726770983))"
91862,"POLYGON ((3.9201943368263725 49.05516206400714, 3.9366738290138725 49.06686018954119, 3.959161469394732 49.06607290213438, 3.9768425912209038 49.058536805874304, 3.9898888558693413 49.03986036043568, 3.989545533115435 49.030181852779464, 3.9205376595802788 49.033108111827765, 3.9201943368263725 49.05516206400714))"
91859,"POLYGON ((4.013588802925527 49.272763126812684, 4.023545162788809 49.277019017821544, 4.059594051948965 49.264698326292795, 4.050324337593496 49.24296160748838, 4.040367977730215 49.23444358242343, 4.011872189155996 49.24856477017725, 4.000199215523184 49.252990819138965, 4.009812252632559 49.26055340210309, 4.013245480171621 49.27119507440305, 4.013588802925527 49.272763126812684))"
91861,"POLYGON ((3.9572855912238536 49.088920243741384, 3.9739367447883067 49.09836252481863, 3.9886996232062755 49.09499048774771, 3.980974861243385 49.080263241664795, 3.966383644202369 49.08223087465937, 3.9572855912238536 49.088920243741384))"
