id,zonepolygon
32950,"POLYGON ((7.844210590048348 48.035725927423066, 7.797518695517098 48.017357163843705, 7.781725848837411 47.9943870030911, 7.788592303915536 47.97324542007929, 7.832537616415536 47.96680930650695, 7.868929828329598 47.98243847665649, 7.875109637899911 48.01000782537483, 7.872363055868661 48.02883840823814, 7.844210590048348 48.035725927423066))"
32951,"POLYGON ((8.228409782626178 48.77224222027403, 8.221200004794147 48.765566864658105, 8.231499687411334 48.75979592691455, 8.240769401766803 48.75775896703988, 8.245747581698444 48.76228543236473, 8.228409782626178 48.77224222027403))"
32949,"POLYGON ((7.728587167232384 48.27526785858004, 7.719489114253868 48.27435385302012, 7.7133093046835555 48.267269755543985, 7.721377389400352 48.25915611507302, 7.729960458248009 48.25835610894014, 7.734080331294884 48.266127067203726, 7.740431802242149 48.26658414560564, 7.735625283687462 48.27401109671981, 7.728587167232384 48.27526785858004))"
160633,"POLYGON((7.290315382992958 47.752871172155594,7.333316557919716 47.73428635448517,7.366189711606239 47.7536213515365,7.339324706113075 47.77069943256625,7.290315382992958 47.752871172155594))"
163786,"POLYGON((7.247662663249588 48.14881683404584,7.257790684489822 48.13867973752862,7.262511372356033 48.13684682842395,7.2651721236988065 48.13839334979449,7.260365605144119 48.145953450346354,7.253584980754471 48.150706579775736,7.248091816691971 48.15288256441518,7.247662663249588 48.14881683404584))"
163792,"POLYGON((7.346582384769533 48.736874155205676,7.360229464237307 48.728835334579216,7.374734850589846 48.72804270519082,7.3853778559609395 48.736987368852404,7.385463686649416 48.745760650901175,7.3757648188515645 48.74983546103334,7.363061876957033 48.748477227702935,7.347183199588869 48.74049686543722,7.346582384769533 48.736874155205676))"
163791,"POLYGON((7.2919410559201125 48.16400414370485,7.3021549078488235 48.16254427017463,7.308806786205757 48.16311677455026,7.3084205481076125 48.16763933448927,7.2925418707394485 48.16881284500365,7.2919410559201125 48.16400414370485))"
163788,"POLYGON((7.486163640637762 48.54722022680238,7.481185460706121 48.54085597137235,7.478438878674871 48.53778720513464,7.482987905164129 48.533411050025784,7.496291661877996 48.53426357744102,7.50444557728327 48.538014527532084,7.5048747307256525 48.54256076111883,7.5015273338750665 48.54835661677471,7.492772603650457 48.54977706835495,7.486850286145574 48.54943616361205,7.486163640637762 48.54722022680238))"
32948,"POLYGON((7.763177979321538 48.60603680462281,7.713052857251226 48.602404413591465,7.691766846509038 48.57878750382749,7.697946656079351 48.55288705535684,7.737772095532476 48.54606894318355,7.781030762524663 48.5524325431256,7.804462540478765 48.56038591771637,7.802230942578374 48.570609847828294,7.799141037793218 48.58162665834477,7.804419625134527 48.59303845047517,7.812873947949468 48.60183682889404,7.763177979321538 48.60603680462281))"
163789,"POLYGON((7.468118129623806 48.45901058586279,7.473353801620877 48.45553840149208,7.485198436630642 48.4532045047764,7.492064891708767 48.457302983881746,7.496528087509549 48.466864815176706,7.485541759384549 48.47039313122209,7.471208034408963 48.46897045265498,7.4669164999851345 48.465498949557016,7.468118129623806 48.45901058586279))"
163784,"POLYGON((7.29942373686673 48.047490283410795,7.2962480013930975 48.04198159982578,7.303715271290558 48.038653151332426,7.313242477711457 48.038194038111826,7.3182206576430975 48.04140774473829,7.316933197315949 48.0507034101032,7.307491821583527 48.050646034598756,7.29942373686673 48.047490283410795))"
163783,"POLYGON((7.43790421981938 48.40449868646218,7.446530204011275 48.403045670500084,7.460606436921431 48.397860059474084,7.468545775605513 48.402931706708394,7.4658850242627395 48.410253361501184,7.450349669648482 48.411193419801876,7.438290457917525 48.4078319191802,7.425115447236372 48.40871504679565,7.420051436616255 48.40711970831934,7.419321875764204 48.40444170622606,7.424214225007368 48.401906021092614,7.43790421981938 48.40449868646218))"
32947,"POLYGON((7.34679121877682 48.11578079124243,7.314518879909633 48.099274896853636,7.274693440456508 48.103860399255346,7.254094075222133 48.08322241720891,7.276066731472133 48.06900032194015,7.281559895534633 48.05936376573661,7.302159260769008 48.05408583950133,7.330998372097133 48.06165834751858,7.355717610378383 48.05247940673454,7.38798994924557 48.07542369047535,7.38798994924557 48.11211327281968,7.34679121877682 48.11578079124243))"
163785,"POLYGON((7.777053678578252 48.81753805066402,7.780658567494267 48.80657274770823,7.7959364300430956 48.804311562287324,7.8069227581680956 48.8105295768669,7.798339689320439 48.821607037463025,7.788726652211064 48.822737252953736,7.777053678578252 48.81753805066402))"
163787,"POLYGON((7.803768249846619 48.58457467075367,7.8027382815849 48.575035035702484,7.809433075286072 48.55879080138406,7.8356972659599 48.55801672788673,7.840160461760681 48.56062982901631,7.825912567473572 48.57414763113837,7.822994324065369 48.592657748016116,7.803768249846619 48.58457467075367))"
163790,"POLYGON((7.306031119349559 48.195198194045794,7.313755881312449 48.19199409289947,7.326630484583934 48.18987698757708,7.335299384120066 48.18913311899681,7.335299384120066 48.19777277299348,7.32723129940327 48.19634246732803,7.314185034754832 48.19885977859388,7.308262717249949 48.19891698877607,7.305430304530223 48.19496933632268,7.306031119349559 48.195198194045794))"
