id,zonepolygon
158373,"POLYGON ((-71.3992388 -33.0252911, -71.4062769 -33.0891711, -71.3211329 -33.0953552, -71.3182146 -33.0513378, -71.3451655 -33.0280256, -71.3992388 -33.0252911))"
158376,"POLYGON ((-71.5553337 -32.9729844, -71.553526 -32.9992985, -71.520567 -33.0073603, -71.5020275 -33.0208911, -71.4668734 -33.0229882, -71.4671803 -32.9861964, -71.5093285 -32.9610306, -71.5357643 -32.9725523, -71.5553337 -32.9729844))"
158356,"POLYGON ((-70.7683884 -33.5777052, -70.8075196 -33.6246733, -70.7402062 -33.6670656, -70.6380545 -33.6756809, -70.5922284 -33.6431051, -70.6107992 -33.5821986, -70.6317418 -33.5844867, -70.6348318 -33.5879188, -70.6763738 -33.5827706, -70.7004064 -33.5730455, -70.7354253 -33.5739036, -70.7683884 -33.5777052))"
158372,"POLYGON ((-71.2789042 -32.9655415, -71.3049967 -33.0277378, -71.2816508 -33.040402, -71.1299021 -33.0360849, -71.1281855 -32.9793667, -71.2789042 -32.9655415))"
158355,"POLYGON ((-70.6018784 -33.4331386, -70.5995922 -33.4412589, -70.5987339 -33.448564, -70.5976181 -33.4491369, -70.5986481 -33.4538634, -70.5979614 -33.4549376, -70.5978756 -33.4580167, -70.6005795 -33.5090989, -70.5177274 -33.5143911, -70.5077647 -33.4287493, -70.6018784 -33.4331386))"
158365,"POLYGON ((-70.3519685 -33.3314653, -70.3514536 -33.3720449, -70.2544649 -33.3724749, -70.217901 -33.3301745, -70.2307756 -33.3010541, -70.3519685 -33.3314653))"
158387,"POLYGON ((-71.2650112 -34.9369795, -71.3364223 -35.0134981, -71.1688808 -35.0337411, -71.1304287 -34.9617433, -71.2650112 -34.9369795))"
158381,"POLYGON ((-71.4201371 -33.2920138, -71.4613359 -33.3264443, -71.3507859 -33.3677431, -71.3315599 -33.3155428, -71.4201371 -33.2920138))"
158379,"POLYGON ((-71.7030089 -33.0745553, -71.752444 -33.0946842, -71.7194884 -33.1470236, -71.6302245 -33.1648439, -71.6192382 -33.0751307, -71.6634481 -33.0650128, -71.7030089 -33.0745553))"
158363,"POLYGON ((-70.7865568 -33.3075223, -70.6183287 -33.2449498, -70.5959908 -33.2024762, -70.6344429 -33.1478775, -70.8301369 -33.2392393, -70.7865568 -33.3075223))"
158350,"POLYGON ((-70.6711888 -33.511178, -70.6820111 -33.5315336, -70.7004142 -33.5217652, -70.7041907 -33.5204772, -70.7354253 -33.5739036, -70.7004064 -33.5730455, -70.6763738 -33.5827706, -70.6348318 -33.5879188, -70.6317418 -33.5844867, -70.6107992 -33.5821986, -70.6193823 -33.5421466, -70.6090635 -33.5411865, -70.5966951 -33.519528, -70.6008076 -33.5138974, -70.6375432 -33.5189065, -70.6711888 -33.511178))"
158349,"POLYGON ((-70.7182316 -33.5146469, -70.726643 -33.5062023, -70.7403759 -33.5024807, -70.748959 -33.4910286, -70.7625519 -33.4675116, -70.8312164 -33.5227691, -70.7683884 -33.5777052, -70.7354253 -33.5739036, -70.7041907 -33.5204772, -70.7182316 -33.5146469))"
158377,"POLYGON ((-71.6486853 -33.0152228, -71.6679113 -33.0342212, -71.6634481 -33.0650128, -71.5796774 -33.084432, -71.5578764 -33.054942, -71.5863722 -33.0450139, -71.5944403 -33.0297598, -71.6294592 -33.0160865, -71.6486853 -33.0152228))"
158368,"POLYGON ((-70.7916652 -34.1250611, -70.8809292 -34.1693859, -70.8795559 -34.2426412, -70.6261837 -34.2630732, -70.6069576 -34.1546136, -70.733987 -34.117103, -70.7916652 -34.1250611))"
158374,"POLYGON ((-71.3992388 -33.0252911, -71.4668734 -33.0229882, -71.4926226 -33.07263, -71.4062769 -33.0891711, -71.3992388 -33.0252911))"
158344,"POLYGON ((-70.6630792 -33.4283802, -70.6610193 -33.4322483, -70.659646 -33.4411298, -70.6608476 -33.4458567, -70.657586 -33.4558826, -70.6570711 -33.4603223, -70.6289186 -33.4551665, -70.5978756 -33.4580167, -70.5979614 -33.4549376, -70.5986481 -33.4538634, -70.5976181 -33.4491369, -70.5987339 -33.448564, -70.5995922 -33.4412589, -70.6058579 -33.4194833, -70.6049137 -33.4170475, -70.6204491 -33.413322, -70.6371861 -33.4234233, -70.6558972 -33.4204862, -70.6667118 -33.4222772, -70.6630792 -33.4283802))"
158359,"POLYGON ((-70.8312164 -33.5227691, -70.9607535 -33.6212148, -70.8388739 -33.6826593, -70.8075196 -33.6246733, -70.7683884 -33.5777052, -70.8312164 -33.5227691))"
158386,"POLYGON ((-71.8590165 -33.9316593, -71.9027902 -33.9849108, -71.8490602 -34.0008513, -71.8070031 -33.9470402, -71.8590165 -33.9316593))"
158370,"POLYGON ((-70.5735609 -32.7869111, -70.7519957 -32.7101029, -70.793881 -32.7384083, -70.7232497 -32.814038, -70.5735609 -32.7869111))"
158352,"POLYGON ((-70.7041907 -33.4072399, -70.6939189 -33.379978, -70.7152219 -33.3339395, -70.7821698 -33.3474199, -70.8090471 -33.4117404, -70.7150054 -33.4083863, -70.7119155 -33.4070966, -70.7041907 -33.4072399))"
158361,"POLYGON ((-70.8355761 -33.7651492, -70.6420274 -33.7895071, -70.6380545 -33.6756809, -70.7402062 -33.6670656, -70.8075196 -33.6246733, -70.8388739 -33.6826593, -70.8355761 -33.7651492))"
