id,zonepolygon
28051,"POLYGON ((144.6758910416506 -38.28389502415462, 144.87158501137716 -38.3458515754302, 144.9608489273928 -38.531940545231535, 144.57976067055685 -38.38515304318203, 144.6758910416506 -38.28389502415462))"
28066,"POLYGON ((143.75830581860106 -38.61745853823566, 143.967754156156 -38.700023103929674, 143.52071574406187 -38.88163059238041, 143.3840732880072 -38.81103953822365, 143.75830581860106 -38.61745853823566))"
28059,"POLYGON ((143.71937892127008 -37.4905777002662, 143.97618434119195 -37.491122519519806, 143.97549769568414 -37.670695716355276, 143.71594569373102 -37.670152209589844, 143.71937892127008 -37.4905777002662))"
28048,"POLYGON ((145.5924948456885 -37.61204422768548, 145.79265502870098 -37.60757708831364, 145.79780487000957 -37.83270930661539, 145.6069150719048 -37.83743456046696, 145.5924948456885 -37.61204422768548))"
28056,"POLYGON ((144.4755697861802 -38.15063035070911, 144.76293093119972 -38.06715716517092, 144.71091753398292 -38.21607241949702, 144.64379793559425 -38.25369183558873, 144.65375429545753 -38.29331273833947, 144.41136843119972 -38.310017113095846, 144.41844946299904 -38.2215682252539, 144.4755697861802 -38.15063035070911))"
28049,"POLYGON ((145.05719385231438 -38.001310243385696, 145.35786696831292 -37.98559151098429, 145.53357060188955 -38.05534597218649, 145.41718418831533 -38.19605634660539, 145.02991612190905 -38.154762620179206, 145.05719385231438 -38.001310243385696))"
28068,"POLYGON ((142.40301954334768 -38.30112569223019, 142.34851705616506 -38.379621258812456, 142.10716116016897 -38.42287187285788, 142.17788564747366 -38.30658139200164, 142.40301954334768 -38.30112569223019))"
28050,"POLYGON ((145.04573985029913 -38.156322126469426, 145.38623019148565 -38.18742887712404, 145.3608243076966 -38.26820384603127, 145.25370760847784 -38.267125639519165, 145.22212191511846 -38.33717576500986, 144.96462984968878 -38.25688187940575, 145.04573985029913 -38.156322126469426))"
66911,"POLYGON ((144.9277439563767 -37.75876248814938, 144.89100842170873 -37.781016364663294, 144.89169506721655 -37.83092751317209, 144.90989117317358 -37.854243980667306, 144.93582276992956 -37.85315118592797, 144.9590077846543 -37.847720857119725, 145.00606445961157 -37.83252058782627, 145.02238301925817 -37.814071015338385, 145.0235953777329 -37.7912759949632, 145.0768318622605 -37.786917945855954, 145.10949043922582 -37.79719371239163, 145.14626888923803 -37.80095774444187, 145.13193516426244 -37.84834777977399, 145.11365859203497 -37.87722703664601, 145.0905755012528 -37.896613281757986, 145.07783232622305 -37.90799751645231, 145.06302921466985 -37.91287956270049, 145.0347962825791 -37.92480926860793, 145.00991611175695 -37.94243579114467, 144.98374311618963 -37.952059628229186, 144.9740496128098 -37.9600580868325, 144.93083386116186 -37.87023589821767, 144.9067044479442 -37.88174756697315, 144.8740887863231 -37.874972813107235, 144.84147312470202 -37.878495762883105, 144.8188138229442 -37.886625003910346, 144.8298001510692 -37.900984469968414, 144.7971844894481 -37.87605681559926, 144.78242161103014 -37.8443431528495, 144.8067975265575 -37.794418427674465, 144.82705356903796 -37.776103496476104, 144.8507428390575 -37.75778402686682, 144.88924339771705 -37.757187525682966, 144.90918032255473 -37.756617836342585, 144.9277439563767 -37.75876248814938))"
28063,"POLYGON ((147.71401694492857 -37.712939209901066, 147.83765605167906 -38.001321264779854, 147.64794288767087 -38.03940392778504, 147.4858558908363 -37.76321434491096, 147.71401694492857 -37.712939209901066))"
