id,zonepolygon
33735,"POLYGON ((9.738733942219806 40.700070625343116, 9.684488947102619 40.67976534120059, 9.540293390461994 40.26240650893047, 9.623720819661212 40.24092016129487, 9.628355676838947 40.25978658786544, 9.635737116047931 40.27864775492929, 9.67298763484676 40.322767564562966, 9.741995508381915 40.38045945419335, 9.7548701116534 40.38072098298728, 9.77186458797176 40.395103503092564, 9.781305963704181 40.428563657626064, 9.827311212727619 40.50039443041847, 9.832117731282306 40.531192806914234, 9.800532037922931 40.54736933490898, 9.789545709797931 40.57658154776252, 9.783196510921636 40.58015705863213, 9.782166542659917 40.5836771244702, 9.769978584896245 40.58511117225965, 9.751782478939214 40.6075304656962, 9.755902351986089 40.61847669053363, 9.742169441829839 40.628899999335204, 9.749722542415777 40.65495115449214, 9.752469124447027 40.67838850048466, 9.738733942219806 40.700070625343116))"
33691,"POLYGON ((8.900040650364227 41.033601627038166, 8.928879761692352 41.0110667871774, 9.10569097995407 40.88192589857474, 9.226197266575165 40.98074915635928, 8.99685766696579 41.111766166715825, 8.967203164097137 41.07971571214706, 8.926219010349579 41.046355000486706, 8.906735444065399 41.03865148158433, 8.900040650364227 41.033601627038166))"
14344,"POLYGON ((9.381256463817849 41.18785855489531, 9.381363752178444 41.187018850019264, 9.38220060139109 41.18635676742823, 9.38245809345652 41.18625987673143, 9.383015992931618 41.18659899354299, 9.383015992931618 41.18609839191815, 9.38396013050486 41.185274813175745, 9.384110334209694 41.18448352188192, 9.383788469127907 41.184160543095715, 9.383917215160622 41.18377296644959, 9.384346368603005 41.18375681737286, 9.384775522045388 41.18278786548285, 9.384496572307839 41.18258599870124, 9.384571674160256 41.18227108527941, 9.38473260670115 41.18198846938078, 9.385193946651711 41.181544356218794, 9.385494354061379 41.18150398214567, 9.385805490307106 41.18243257953106, 9.386438491634621 41.18231953359672, 9.386384847454323 41.18138285977686, 9.386138084224953 41.180833768895376, 9.385837676815285 41.180656120859844, 9.384442928127541 41.17971134821161, 9.38421762257029 41.17844355495332, 9.38523686199595 41.17830627650383, 9.385526540569558 41.17906534197441, 9.385891320995583 41.17925914451461, 9.385998609356179 41.17975172338988, 9.386256101421608 41.17990514884028, 9.38622391491343 41.180292748377234, 9.386567237667336 41.180292748377234, 9.386631610683693 41.17922684413107, 9.38772595196177 41.17882308799278, 9.388240936092629 41.17875041162355, 9.388659360698952 41.17883923828609, 9.38897049694468 41.17905726685614, 9.389528396419777 41.179202618832974, 9.390772941402687 41.180171623768345, 9.390901687435402 41.18030889830816, 9.391169908336892 41.18068034562032, 9.391148450664772 41.181084090309376, 9.391556146435036 41.18127788687601, 9.391813638500466 41.18145553322502, 9.392038944057717 41.18178660013505, 9.392929437450661 41.18191579652399, 9.392983081630959 41.18151205696226, 9.39394867687632 41.18118098866437, 9.39422762661387 41.18109216517776, 9.39445293217112 41.18082569399511, 9.395332696728005 41.1808499186929, 9.395654561809792 41.180559221728274, 9.39571893482615 41.17995359890784, 9.397089199126855 41.17970613092322, 9.39720721632351 41.179496179578315, 9.39745397955288 41.179447729172374, 9.39770074278225 41.1791489508771, 9.398430303634301 41.17886632150548, 9.399138406814233 41.17802650131953, 9.398601965011254 41.177412779758484, 9.398580507339135 41.17725127312876, 9.399116949142114 41.17696056019173, 9.40043659597744 41.17665944352421, 9.401852802337304 41.17644948241317, 9.402389244140283 41.17577114191641, 9.401616767943993 41.17544242473634, 9.424040035308495 41.17949623264246, 9.422323421538964 41.16609429196917, 9.406873897613183 41.1594104679853, 9.41442699819912 41.156898304725416, 9.426786617339745 41.15549274372673, 9.442794040740624 41.14437644116786, 9.442321971954003 41.124740577049, 9.434200243056909 41.070295090308605, 9.366453007758752 41.04085440125466, 9.291152671874658 41.19585427031771, 9.309177116454736 41.19068731599007, 9.329454616607324 41.193609924630834, 9.336846784652368 41.20101274441113, 9.338997916282311 41.20587619149248, 9.351448730529443 41.20918958617116, 9.369537548125878 41.20621117080741, 9.369773582519189 41.18359823702804, 9.375889019073144 41.18644042008095, 9.376640037597314 41.18708635357055, 9.377755836547509 41.18755465136602, 9.378678516448632 41.18776457687679, 9.381256463817849 41.18785855489531))"
14351,"POLYGON ((8.49491744907548 40.82222626042216, 8.518531617242594 40.825571185836296, 8.574418124276896 40.839825820748295, 8.594180640298624 40.81430168627237, 8.603493269998332 40.758022993381374, 8.60701232822587 40.72134471525144, 8.586584624368449 40.699354070192655, 8.570105132180949 40.696751146420056, 8.551394042093058 40.70117605631933, 8.53663116367509 40.71223704511327, 8.521524962503214 40.714449022415906, 8.450628813821574 40.72394667786039, 8.166647252160807 40.686135044828035, 8.130056556779643 40.734894134139, 8.164632913190623 40.802934846699614, 8.193716105539103 40.832471591130265, 8.288365897256632 40.84427367844756, 8.314243849832316 40.84450093323449, 8.350206908303996 40.84287766766024, 8.39878707798173 40.84326725502397, 8.451658782083292 40.82326547861507, 8.48118453891923 40.82092721478289, 8.49491744907548 40.82222626042216))"
33741,"POLYGON ((9.48582704269124 41.003285456859764, 9.553804947964677 40.955594540821345, 9.592257096402177 40.96337258632841, 9.59294374190999 40.968557440791976, 9.586077286831864 40.98514623744068, 9.619036271206864 40.99447560222433, 9.640322281949052 40.983591214973714, 9.654055192105302 40.983332040997695, 9.66984803878499 40.99551211682641, 9.65886171065999 41.008985323568744, 9.627276017300614 41.00743086336084, 9.600496842495927 41.02556395062383, 9.56822450362874 41.01364848416313, 9.553118302456864 41.007949020838055, 9.568911149136552 41.03229782596854, 9.55723817550374 41.03903101262836, 9.54350526534749 41.03385169940135, 9.527712418667802 41.034887594647806, 9.51603944503499 41.014684697251724, 9.48582704269124 41.003285456859764))"
33693,"POLYGON ((9.257932158206357 40.33237023785602, 9.256043883059872 40.32163903311139, 9.275269957278622 40.31810521427463, 9.269948454593075 40.305277206668485, 9.284196348880185 40.29846951928127, 9.330544920657529 40.30632448230028, 9.3482260424837 40.32124639570828, 9.339471312259091 40.34126799158355, 9.30153414795245 40.32949130161325, 9.276986571048154 40.33354794910305, 9.257932158206357 40.33237023785602))"
33737,"POLYGON ((9.698406572091617 39.99784991359825, 9.644848222482242 39.99311559165544, 9.593349809396305 39.81296825445997, 9.565883989083805 39.73591904210377, 9.557300920236148 39.69128609377051, 9.608026857125797 39.67919853887332, 9.661499376046695 39.66816597285745, 9.67986714338068 39.708984268000584, 9.686733598458805 39.84038960691599, 9.703213090646305 39.85620463914688, 9.69360005353693 39.881501112124774, 9.692226762521305 39.919428329624864, 9.701496476876773 39.918111764158844, 9.715916032540836 39.92074486977886, 9.717632646310367 39.93970024127301, 9.70355641340021 39.943122179455436, 9.69360005353693 39.94233251660268, 9.68707692121271 39.97154397209916, 9.698406572091617 39.99784991359825))"
14345,"POLYGON ((8.286781083258358 40.596363638505785, 8.287381898077694 40.59365893235549, 8.287253152044979 40.59147553553368, 8.287596474798885 40.591117060585276, 8.289098511847225 40.59170365495479, 8.289570580633846 40.59121482667088, 8.287853966864315 40.5905630500669, 8.286094437750545 40.59105188311546, 8.282446633490292 40.5906608169625, 8.278627167853085 40.59121482667088, 8.27725387683746 40.59281165250183, 8.270902405890194 40.589650552148576, 8.243307839544979 40.69431094771866, 8.29347587695953 40.7020546307966, 8.433680306585995 40.72009261914199, 8.434570799978939 40.57391207780402, 8.422484766157833 40.57004309735837, 8.325254689367977 40.538000812923826, 8.313302765997616 40.55069483969849, 8.31218696704742 40.576678699671106, 8.286781083258358 40.596363638505785))"
33738,"POLYGON ((8.438473363151239 39.10098045662571, 8.424740452994989 39.08179483762913, 8.428173680534051 39.07273314779601, 8.435726781119989 39.05887184185539, 8.446713109244989 39.047140918625765, 8.454266209830926 39.03114106492387, 8.468685765494989 39.048740704718526, 8.534603734244989 39.05407306333567, 8.566189427604364 39.03594140146119, 8.680172581901239 39.06793531146087, 8.592281956901239 39.17979982119336, 8.522244115104364 39.229814936786866, 8.432980199088739 39.297863347253596, 8.361569066276239 39.22768735953582, 8.389034886588739 39.195765961380516, 8.402767796744989 39.15318152808234, 8.430233617057489 39.15424645321467, 8.438473363151239 39.10844012108232, 8.463687310103198 39.082774808215696, 8.473399562255874 39.06308483723097, 8.46275655688478 39.06388455422031, 8.459323329345718 39.083608038656614, 8.438473363151239 39.10098045662571))"
33692,"POLYGON ((8.997971519049676 41.112564053057554, 9.016510947760613 41.130926767511944, 9.033677085455926 41.13040957827583, 9.04603670459655 41.138166988729154, 9.06251619678405 41.131443952671084, 9.116761191901238 41.145923481828284, 9.116074546393426 41.15936589665744, 9.151780112799676 41.1583319626062, 9.299408896979363 41.03776703448509, 9.225251182135613 40.98232617280492, 8.997971519049676 41.112564053057554))"
