id,zonepolygon
61033,"POLYGON ((-99.72085104782995 16.71787228955346, -99.7122679789823 16.72954473940438, -99.7397337992948 16.75062731764964, -99.754539593057 16.75504491107262, -99.76526842911657 16.748572588102935, -99.72085104782995 16.71787228955346))"
27697,"POLYGON ((-99.8204938072881 16.78880005068326, -99.8392612237653 16.77781689979868, -99.8837644357404 16.817380998441475, -99.85538129994481 16.84945143984075, -99.84407847115605 16.870017613564478, -99.83769481370058 16.84997511954459, -99.83613913247194 16.832364310963552, -99.8143703241071 16.80587826883432, -99.8204938072881 16.78880005068326))"
14783,"POLYGON ((-99.7668673651674 16.781194760038197, -99.77894803457048 16.773839907828016, -99.77575084142472 16.76825167343373, -99.75495835714128 16.75477349136614, -99.76527949743058 16.748563138791727, -99.78386184148576 16.76373165782828, -99.82051154546525 16.788754758310528, -99.81233617238786 16.811617812391138, -99.7668673651674 16.781194760038197))"
27699,"POLYGON ((-99.85553390755214 16.84925479509737, -99.84120018257656 16.875498631905533, -99.87014658226528 16.8784965221438, -99.89488727821865 16.87689491547142, -99.8892224527792 16.856401365135376, -99.88134748711147 16.859481699965944, -99.86410624756374 16.854820107098345, -99.85553390755214 16.84925479509737))"
27698,"POLYGON ((-99.95384497203487 16.92807048201725, -99.97101110973018 16.92000283124435, -99.97281355418819 16.897625096155092, -99.9130753950085 16.82534126522658, -99.89071650066036 16.8318725873378, -99.8890857175793 16.85627062783418, -99.89500803508419 16.876979794185594, -99.95384497203487 16.92807048201725))"
27696,"POLYGON ((-99.76601233561951 16.78170783615455, -99.77897276957947 16.773859932234565, -99.77575840859345 16.76826279482649, -99.75486292578125 16.75469352234833, -99.7437049362793 16.761864201468374, -99.76601233561951 16.78170783615455))"
