id,zonepolygon
16597,"POLYGON ((83.94569523137 28.247456980307806, 83.9431203107157 28.24405450926217, 83.94612438481238 28.239215252369533, 83.95316250126746 28.2394420974406, 83.95307667057898 28.244356955528367, 83.95136005680945 28.247986243825494, 83.94835598271277 28.24859111320072, 83.94569523137 28.247456980307806))"
16599,"POLYGON ((83.75923345107014 28.30956460543016, 83.75528523940022 28.29967841118488, 83.77024562977783 28.292574386732923, 83.78621013783447 28.303456954386142, 83.77316387318604 28.314640655766787, 83.75923345107014 28.30956460543016))"
16596,"POLYGON ((83.82907578104653 28.303046385168074, 83.84315201395668 28.297605219455363, 83.84555527323403 28.29065221395528, 83.85448166483559 28.28883831173658, 83.86169144266762 28.284001088058098, 83.87542435282387 28.292466085266117, 83.87096115702309 28.321181594430612, 83.8441819822184 28.339011534149456, 83.82564255350746 28.331456840165934, 83.82907578104653 28.303046385168074))"
16598,"POLYGON ((83.95384120136305 28.21816490844048, 83.97117900043531 28.234650979586405, 84.00036143451734 28.230567511149285, 84.0195875087361 28.20318911464507, 83.97907542377516 28.18473120841527, 83.96173762470289 28.196683822926758, 83.95384120136305 28.207122354709192, 83.95384120136305 28.21816490844048))"
