id,zonepolygon
33879,"POLYGON ((-74.2230771032114 11.257786044836099, -74.20282106073093 11.284385441855425, -74.15321092279147 11.276978262125004, -74.15612916619968 11.254418857158978, -74.2230771032114 11.257786044836099))"
66214,"POLYGON ((-75.50243991484177 10.54972547272845, -75.48381465544236 10.552509994817305, -75.48518794645798 10.529051717994006, -75.50037997831834 10.528714175793722, -75.50243991484177 10.54972547272845))"
13912,"POLYGON ((-75.51737690530433 10.455044986906545, -75.50038242898597 10.484079186208314, -75.49431085042039 10.489982936256549, -75.4840111678032 10.491502063748959, -75.47920464924852 10.488632594446809, -75.47971963337937 10.477998446860319, -75.48675774983445 10.459598821641176, -75.48830270222703 10.451495888314044, -75.49928903035203 10.447781973216289, -75.50478219441453 10.442548653872157, -75.51737690530433 10.455044986906545))"
98036,"POLYGON ((-75.68774808189238 10.132827140342815, -75.68346727630461 10.132858824821767, -75.68487275382842 10.13093662743155, -75.68788755676115 10.13095775054242, -75.68774808189238 10.132827140342815))"
30407,"POLYGON ((-75.50402362904975 10.559226731572128, -75.50222118459175 10.550029475718558, -75.46745975575874 10.554839084193944, -75.47037799916694 10.566061211365671, -75.47913272939155 10.56741121408308, -75.50402362904975 10.559226731572128))"
13913,"POLYGON ((-75.57446655037107 10.218384950412494, -75.67441638710203 10.13348199236959, -75.68699058296384 10.139818812884128, -75.69115337135496 10.142839319888953, -75.6915396094531 10.14872183392795, -75.68545635940733 10.155599591384393, -75.67336496116819 10.160871998597493, -75.6561666369647 10.162596006730245, -75.65006461145582 10.169680051252639, -75.65870400669279 10.176489377427787, -75.65390017034711 10.17933859875235, -75.60504239203634 10.240906770248825, -75.58842409553232 10.230184532307481, -75.57446655037107 10.218384950412494))"
33877,"POLYGON ((-74.23711069871179 11.202893568072323, -74.20990237046472 11.210892002830063, -74.19445284653894 11.214596466057625, -74.18930300523034 11.20533521898239, -74.16870363999597 11.209713300028822, -74.1678453331112 11.19607367534258, -74.15857561875573 11.195231702132217, -74.131968105328 11.237495729475997, -74.15634402085534 11.253827181668212, -74.22260531235925 11.257531093559242, -74.2462087516903 11.218974406828863, -74.23711069871179 11.202893568072323))"
33880,"POLYGON ((-74.8880173298484 11.044177276351375, -74.8660446735984 10.922170931139506, -74.77884069410621 10.809557042842243, -74.73695531812965 10.82034823526006, -74.73901525465308 10.975428518875303, -74.81591955152808 11.055633840192204, -74.8880173298484 11.044177276351375))"
13910,"POLYGON ((-75.5009552849155 10.278380261582102, -75.50953835376316 10.279900417595641, -75.5200096977573 10.286656578028122, -75.51932305224949 10.331243606455189, -75.51228493579441 10.347455504726808, -75.50129860766941 10.351846083098597, -75.49408882983738 10.350664010350858, -75.4815575493198 10.353872483158963, -75.47383278735691 10.351339481037874, -75.47503441699558 10.316381965046139, -75.47779583494867 10.286381328413912, -75.5009552849155 10.278380261582102))"
13911,"POLYGON ((-75.54619224541284 10.38915382999816, -75.56730659477807 10.395569953771393, -75.5573502349148 10.426635634755094, -75.53074272148706 10.448582345889992, -75.51668225965159 10.45410727547357, -75.50466596326487 10.442290218132104, -75.48303662976878 10.415953446496307, -75.45557080945628 10.393666747367842, -75.45351087293284 10.37982117877101, -75.46003400525706 10.369689886586318, -75.47033368787424 10.362935509652369, -75.47947792273669 10.359376550297185, -75.49389747840075 10.350933278527553, -75.51243690711169 10.357350185808333, -75.54619224541284 10.38915382999816))"
