id,zonepolygon
33428,"POLYGON((34.10683222202151 -0.4202175508572035,34.192319587744166 -0.3337020975693919,34.203305915869166 -0.32340258430488816,34.31282587436526 -0.43223351473670646,34.2163521805176 -0.5118816838754265,34.10683222202151 -0.4202175508572035))"
33443,"POLYGON((34.2455864223998 0.08505817876398691,34.3334770473998 0.08265492206077177,34.331417110876366 0.023260113664896016,34.23768999905996 0.03012656799373474,34.2455864223998 0.08505817876398691))"
33556,"POLYGON((34.72865997078459 0.3002495207877883,34.776982648396896 0.29999203225483256,34.77835593941252 0.2673767708540178,34.72840247871916 0.26763426011303054,34.72865997078459 0.3002495207877883))"
33445,"POLYGON((34.25180910021387 -0.08492941169712395,34.30124757677637 -0.08492941169712395,34.301075915399416 -0.12046325907781054,34.25077913195215 -0.11943329307312957,34.25180910021387 -0.08492941169712395))"
33432,"POLYGON((34.67817314594958 -0.48197654419261066,34.790096363723016 -0.48334978648082527,34.790096363723016 -0.5413690095582263,34.6792031142113 -0.5396524721728355,34.67817314594958 -0.48197654419261066))"
33436,"POLYGON((34.57955403949755 0.01952461686653173,34.57955403949755 0.02922348377520842,34.594402748604 0.028880161065423383,34.59431691791552 0.019009632764787995,34.57955403949755 0.01952461686653173))"
33441,"POLYGON((34.10040446671317 0.4670963087326918,34.12340709122489 0.4669246530580219,34.123578752601844 0.4524197335628342,34.100318636024696 0.45302052962693756,34.10040446671317 0.4670963087326918))"
33558,"POLYGON((35.15162396233531 0.5870269040739126,35.34560131829234 0.5859969897755091,35.34628796380015 0.4757951337101977,35.16329693596812 0.4754518227853728,35.15162396233531 0.5870269040739126))"
33448,"POLYGON((34.524450317958156 0.5604440049551294,34.58745004329995 0.5573542471757371,34.588651672938624 0.579154169699961,34.52839852962808 0.5836171357284193,34.524450317958156 0.5604440049551294))"
14707,"POLYGON((36.144801347709645 -0.33743053853195876,36.169520585990895 -0.33674390490755207,36.20385286138152 -0.27220014192299635,36.15922090337371 -0.23924148627153125,36.08643647954558 -0.2364949279100627,36.04180452153777 -0.2653337623944299,36.00335237310027 -0.2996656199579476,36.03699800298308 -0.3642092111099579,36.144801347709645 -0.33743053853195876))"
