id,zonepolygon
79633,"POLYGON ((10.631232701063547 35.83953516, 10.631102875832802 35.8397892417838, 10.63078945 35.8398944859046, 10.630476024167198 35.8397892417838, 10.630346198936452 35.83953516, 10.630476024167198 35.839281078216196, 10.63078945 35.83917583409539, 10.631102875832802 35.839281078216196, 10.631232701063547 35.83953516))"
79666,"POLYGON ((10.57150937504545 36.399038114036, 10.571378621375155 36.399292195819804, 10.571062954091 36.39939743994061, 10.570747286806844 36.399292195819804, 10.57061653313655 36.399038114036, 10.570747286806844 36.3987840322522, 10.571062954091 36.3986787881314, 10.571378621375155 36.3987840322522, 10.57150937504545 36.399038114036))"
79631,"POLYGON ((10.631684454210896 35.839677142414, 10.631554628747784 35.8399312241978, 10.631241202354 35.8400364683186, 10.630927775960215 35.8399312241978, 10.630797950497103 35.839677142414, 10.630927775960215 35.839423060630196, 10.631241202354 35.83931781650939, 10.631554628747784 35.839423060630196, 10.631684454210896 35.839677142414))"
79698,"POLYGON ((10.55721336297636 36.391233068284, 10.557082622435031 36.3914871500678, 10.556766986847 36.391592394188606, 10.55645135125897 36.3914871500678, 10.556320610717641 36.391233068284, 10.55645135125897 36.3909789865002, 10.556766986847 36.3908737423794, 10.557082622435031 36.3909789865002, 10.55721336297636 36.391233068284))"
79640,"POLYGON ((10.63941455194586 35.834549846097, 10.639284734872978 35.8348039278808, 10.638971328735 35.8349091720016, 10.638657922597021 35.8348039278808, 10.63852810552414 35.834549846097, 10.638657922597021 35.8342957643132, 10.638971328735 35.834190520192394, 10.639284734872978 35.8342957643132, 10.63941455194586 35.834549846097))"
79701,"POLYGON ((10.739260547882868 36.44248270779, 10.73912972104128 36.4427367895738, 10.738813877106 36.4428420336946, 10.738498033170721 36.4427367895738, 10.738367206329134 36.44248270779, 10.738498033170721 36.4422286260062, 10.738813877106 36.442123381885395, 10.73912972104128 36.4422286260062, 10.739260547882868 36.44248270779))"
79711,"POLYGON ((11.038793210301916 35.525023426331, 11.038663895819138 35.525277508114804, 11.038351703041 35.52538275223561, 11.038039510262863 35.525277508114804, 11.037910195780084 35.525023426331, 11.038039510262863 35.5247693445472, 11.038351703041 35.5246641004264, 11.038663895819138 35.5247693445472, 11.038793210301916 35.525023426331))"
79795,"POLYGON ((10.740505328047076 35.7636875, 10.740375626714988 35.763941581783804, 10.7400625 35.76404682590461, 10.739749373285013 35.763941581783804, 10.739619671952925 35.7636875, 10.739749373285013 35.7634334182162, 10.7400625 35.7633281740954, 10.740375626714988 35.7634334182162, 10.740505328047076 35.7636875))"
79765,"POLYGON ((10.639136137337765 36.402448975332, 10.639005377928429 36.4027030571158, 10.638689696789 36.402808301236604, 10.63837401564957 36.4027030571158, 10.638243256240234 36.402448975332, 10.63837401564957 36.4021948935482, 10.638689696789 36.402089649427396, 10.639005377928429 36.4021948935482, 10.639136137337765 36.402448975332))"
79781,"POLYGON ((11.03459882247186 35.532121455559, 11.034469496549566 35.5323755373428, 11.034157276154 35.532480781463605, 11.033845055758434 35.5323755373428, 11.033715729836139 35.532121455559, 11.033845055758434 35.5318673737752, 11.034157276154 35.531762129654396, 11.034469496549566 35.5318673737752, 11.03459882247186 35.532121455559))"
79767,"POLYGON ((10.674192739122491 36.425057222139, 10.674061941648539 36.425311303922804, 10.673746168613 36.42541654804361, 10.673430395577462 36.425311303922804, 10.67329959810351 36.425057222139, 10.673430395577462 36.4248031403552, 10.673746168613 36.4246978962344, 10.674061941648539 36.4248031403552, 10.674192739122491 36.425057222139))"
79732,"POLYGON ((10.529414198636367 36.360298, 10.529283510081532 36.3605520817838, 10.528968 36.360657325904604, 10.52865248991847 36.3605520817838, 10.528521801363635 36.360298, 10.52865248991847 36.3600439182162, 10.528968 36.359938674095396, 10.529283510081532 36.3600439182162, 10.529414198636367 36.360298))"
79789,"POLYGON ((10.730421510031023 35.763934311904, 10.730291808296515 35.7641883936878, 10.72997868061 35.764293637808606, 10.729665552923484 35.7641883936878, 10.729535851188976 35.763934311904, 10.729665552923484 35.7636802301202, 10.72997868061 35.7635749859994, 10.730291808296515 35.7636802301202, 10.730421510031023 35.763934311904))"
79725,"POLYGON ((10.580227666224864 35.9136992, 10.580097719396186 35.913953281783805, 10.579784 35.91405852590461, 10.579470280603815 35.913953281783805, 10.579340333775136 35.9136992, 10.579470280603815 35.9134451182162, 10.579784 35.9133398740954, 10.580097719396186 35.9134451182162, 10.580227666224864 35.9136992))"
79786,"POLYGON ((11.044878964159583 35.5171875, 11.044749662300893 35.5174415817838, 11.0444375 35.5175468259046, 11.044125337699109 35.5174415817838, 11.043996035840419 35.5171875, 11.044125337699109 35.5169334182162, 11.0444375 35.516828174095394, 11.044749662300893 35.5169334182162, 11.044878964159583 35.5171875))"
79690,"POLYGON ((10.580535225577147 36.400847110401, 10.580404468863195 36.401101192184804, 10.580088794231 36.40120643630561, 10.579773119598803 36.401101192184804, 10.57964236288485 36.400847110401, 10.579773119598803 36.4005930286172, 10.580088794231 36.4004877844964, 10.580404468863195 36.4005930286172, 10.580535225577147 36.400847110401))"
79696,"POLYGON ((10.558385478236328 36.38947767015, 10.55825474064708 36.3897317519338, 10.557939112186 36.389836996054605, 10.557623483724921 36.3897317519338, 10.557492746135672 36.38947767015, 10.557623483724921 36.3892235883662, 10.557939112186 36.3891183442454, 10.55825474064708 36.3892235883662, 10.558385478236328 36.38947767015))"
86374,"POLYGON ((10.720649829753297 35.763994, 10.720520127921468 35.7642480817838, 10.720207 35.7643533259046, 10.719893872078533 35.7642480817838, 10.719764170246703 35.763994, 10.719893872078533 35.763739918216196, 10.720207 35.76363467409539, 10.720520127921468 35.763739918216196, 10.720649829753297 35.763994))"
79827,"POLYGON ((10.598124945474867 35.891592450331, 10.597995034938585 35.8918465321148, 10.59768140316 35.8919517762356, 10.597367771381414 35.8918465321148, 10.597237860845132 35.891592450331, 10.597367771381414 35.891338368547196, 10.59768140316 35.89123312442639, 10.597995034938585 35.891338368547196, 10.598124945474867 35.891592450331))"
33607,"POLYGON ((10.15625400818867 36.8928539758025, 10.093940928354685 36.885440073327565, 10.087894554715037 36.82507817530884, 10.093751722965768 36.80777218152326, 10.119538990105731 36.78300733653122, 10.138636318291766 36.78290422260645, 10.145931926812274 36.790328070563255, 10.154171672906024 36.79190898232181, 10.158420291985614 36.78984691703127, 10.169388824540997 36.76934434099091, 10.169270151132377 36.76506485616856, 10.168497674936088 36.75117434885643, 10.176565759652885 36.7332917759075, 10.178797357553275 36.7307466095729, 10.210360335671322 36.734272245007084, 10.250924094876943 36.78843740803121, 10.211441978177724 36.78795624262605, 10.200884803495107 36.81311026795525, 10.214391033116813 36.82784321203417, 10.179972927037712 36.881961492606, 10.179039518300529 36.883064234797146, 10.178714971009727 36.8829934366524, 10.17863986915731 36.8832187032488, 10.178959052030082 36.88328735579368, 10.15625400818867 36.8928539758025))"
