id,zonepolygon
108379,"POLYGON ((-46.906525116740305 -23.468512399533427, -46.86197898942097 -23.460206049908642, -46.801682930766184 -23.46992954442331, -46.8028845394501 -23.469457164484286, -46.794988116110254 -23.45662352927582, -46.78734918483584 -23.451033028180447, -46.78777833827822 -23.44591475631026, -46.78589006313174 -23.438670094093315, -46.78777833827822 -23.424337092414113, -46.81155343898623 -23.410238833633542, -46.819964846456934 -23.408663515884925, -46.82657380946963 -23.404252526436547, -46.83455606349795 -23.403464834281376, -46.83601518520205 -23.399841390001487, -46.83361192592471 -23.393066858617868, -46.836444338644434 -23.38707977500858, -46.83773179897158 -23.38408613173572, -46.836873492086816 -23.3799106742183, -46.84073587306826 -23.37360784768591, -46.84494157680361 -23.36888053112385, -46.85026307948916 -23.369116900954975, -46.858846148336816 -23.37699565419924, -46.865111788595605 -23.387788785876403, -46.95540567287295 -23.38195902830799, -46.95780893215029 -23.408663515884925, -46.95368905910342 -23.408505983078754, -46.9500841701874 -23.418272662443822, -46.946736773336816 -23.421501809115952, -46.94622178920596 -23.426542270733595, -46.93369050868838 -23.433945100409215, -46.945020159567285 -23.441032527590156, -46.94519182094424 -23.45386767803066, -46.906525116740305 -23.468512399533427))"
108363,"POLYGON ((-50.04041751235185 -22.161868236715826, -49.942227204734664 -22.11925532148537, -49.873562653953414 -22.21908915199828, -49.926434358054976 -22.28708809744797, -50.005398591453414 -22.26611998219003, -50.04041751235185 -22.161868236715826))"
108335,"POLYGON ((-46.427677396767194 -23.960402393350186, -46.39540505790001 -23.979225261365947, -46.3621027507711 -23.986439965041995, -46.38167214774376 -24.035050249057175, -46.45376992606407 -24.051354098118143, -46.44553017997032 -24.022821004265918, -46.46200967215782 -24.001809072741104, -46.427677396767194 -23.960402393350186))"
108378,"POLYGON ((-46.54145450786982 -23.626601669544534, -46.48566456036006 -23.532204414382345, -46.41236515240107 -23.474588793984523, -46.412021829647166 -23.468290478152873, -46.381122781795604 -23.46419641166085, -46.35743351177607 -23.468290478152873, -46.34404392437373 -23.461361983545626, -46.32722110943232 -23.47018000446835, -46.33202762798701 -23.492852209424154, -46.33649082378779 -23.500093897802664, -46.32275791363154 -23.51174273533733, -46.32859440044795 -23.53346349072936, -46.33923740581904 -23.54920092822298, -46.34301395611201 -23.572803552204267, -46.34644718365107 -23.583502011328388, -46.34473056988154 -23.589165548449216, -46.36841983990107 -23.626287124840584, -46.38764591411982 -23.639811864913664, -46.39451236919795 -23.65647997082152, -46.390049173397166 -23.6665427046541, -46.408588602108104 -23.693896846308732, -46.42335148052607 -23.696411882091354, -46.42918796734248 -23.70552848060512, -46.43639774517451 -23.71370144126095, -46.455967142147166 -23.716844751325656, -46.47107334331904 -23.67817677515566, -46.54145450786982 -23.626601669544534))"
108362,"POLYGON ((-45.98133768486334 -23.23596190540326, -46.04931559013678 -23.292735338466322, -45.955245155566466 -23.362092209262446, -45.894133705371154 -23.321112979529058, -45.98133768486334 -23.23596190540326))"
108341,"POLYGON ((-45.05394592504348 -23.452616203352843, -45.09239807348098 -23.454820909842926, -45.099951174066916 -23.423321611166095, -45.056005861566916 -23.42143141454107, -45.05394592504348 -23.452616203352843))"
108365,"POLYGON ((-49.45117272312205 -20.82436934181253, -49.46559227878611 -20.76980731393247, -49.36259545261424 -20.72614349619251, -49.276764764137674 -20.81538401269051, -49.359162225075174 -20.88725162918399, -49.45117272312205 -20.82436934181253))"
108349,"POLYGON ((-46.31809468288701 -23.924440177336624, -46.16668934841435 -23.93322697346847, -46.15226979275029 -23.950798771453524, -46.16874928493779 -23.98593518566627, -46.1969017507581 -24.014790070625075, -46.29200215359013 -24.048341413926074, -46.34075398464482 -24.005695207396894, -46.32358784694951 -23.990640227881244, -46.30436177273076 -23.994404137856556, -46.288225603297164 -23.985621510072406, -46.31809468288701 -23.924440177336624))"
108351,"POLYGON ((-47.070284196309494 -22.776432361719547, -47.02702552931731 -22.798905652259634, -47.04350502150481 -22.83862050398789, -47.081270524434494 -22.832292219905277, -47.11113960402434 -22.826438295116457, -47.070284196309494 -22.776432361719547))"
108367,"POLYGON ((-46.63917165288447 -23.518981833621087, -46.67740922460078 -23.514377770673605, -46.678739600272166 -23.52553349175709, -46.65638070592402 -23.528189476476328, -46.65245395192622 -23.528789524859977, -46.65049057492732 -23.528991179850042, -46.648527197928416 -23.52891740367001, -46.6439137984228 -23.52956663263467, -46.639085822195995 -23.534248855760122, -46.630073599905955 -23.53684564716731, -46.62372212895869 -23.538262057237297, -46.62028890141963 -23.54078008192266, -46.617628150076854 -23.543455430327086, -46.6090450812292 -23.539285010579846, -46.59883122930049 -23.537789922242006, -46.59460406527367 -23.531056896697475, -46.602285911892324 -23.523885771192877, -46.61116938814965 -23.523088955349582, -46.618561557504364 -23.519146613104542, -46.624108367056834 -23.52000493685647, -46.62801366338252 -23.519847536876235, -46.63068514356135 -23.5196409491166, -46.63344245442866 -23.519355660725065, -46.63917165288447 -23.518981833621087))"
