id,zonepolygon
65436,"POLYGON ((7.583709413757296 47.574534106454294, 7.568431551208468 47.576213295631845, 7.560191805114718 47.57210208183339, 7.56087845062253 47.568859206641896, 7.558990175476046 47.56503698880937, 7.555728609313936 47.562257018833805, 7.538219148864718 47.554032077200624, 7.55538528656003 47.536419410478324, 7.605853731384249 47.53433330804784, 7.622333223571749 47.543604239166, 7.630744631042452 47.55038256988586, 7.63228958343503 47.56179367616156, 7.629028017272921 47.56712186947628, 7.617183382263155 47.57349182401849, 7.60383671020505 47.57656070735936, 7.602849657287569 47.58472421940137, 7.591047937622042 47.588139779303724, 7.587142641296358 47.58275582941769, 7.586455995788546 47.57638700178374, 7.583709413757296 47.574534106454294))"
65442,"POLYGON ((7.445993701987987 46.31531889676538, 7.442903797202831 46.286618731672235, 7.466593067222362 46.28258527174009, 7.498522083335644 46.28590696620454, 7.544184009605175 46.31437037142307, 7.5290778084333 46.34044882791326, 7.470026294761425 46.34447802563829, 7.445993701987987 46.31531889676538))"
65433,"POLYGON ((8.32501157522412 47.054875090007144, 8.306128823759277 47.05978686806227, 8.291365945341308 47.049495004425154, 8.30029233694287 47.037797293774396, 8.327071511747558 47.04294460246834, 8.311621987821777 47.051834238757976, 8.32501157522412 47.054875090007144))"
65451,"POLYGON ((7.748299183575473 46.03318331351929, 7.771301808087192 46.025078854976854, 7.752419056622348 45.992172088046715, 7.724953236309848 46.006958709596965, 7.739716114727817 46.03199155590704, 7.748299183575473 46.03318331351929))"
65435,"POLYGON ((8.625400525259748 47.69200508996509, 8.61784742467381 47.7086413433143, 8.654582959341779 47.71025847368814, 8.659732800650373 47.68738296634151, 8.643253308462873 47.6947781675162, 8.625400525259748 47.69200508996509))"
84959,"POLYGON ((7.415737134338345 46.473904626347476, 7.48894570895676 46.49719979593562, 7.502641030528405 46.46475480427801, 7.528048759428851 46.40114789818411, 7.495776420561664 46.37557213961842, 7.437754875151508 46.388835139963426, 7.385226493803851 46.37344028547051, 7.370463615385883 46.36633350392789, 7.379390006987445 46.41819174641271, 7.391062980620258 46.45131731662013, 7.415737134338345 46.473904626347476))"
65443,"POLYGON ((7.2477637903261405 46.49267172323232, 7.265959896283172 46.49976205016191, 7.312651790814422 46.46737536143728, 7.281409420208953 46.45626015777392, 7.2450172082948905 46.491017180591086, 7.2477637903261405 46.49267172323232))"
65445,"POLYGON ((9.37677133274339 47.39403316092986, 9.28888070774339 47.42656096948125, 9.38501107883714 47.517531968531145, 9.47839486789964 47.5305149713735, 9.553925873759015 47.480419968393896, 9.37677133274339 47.39403316092986))"
65447,"POLYGON ((7.1928569248693375 46.805248828907445, 7.1853038242834 46.81629258552842, 7.14959825787715 46.83062259034154, 7.11663927350215 46.82028657735078, 7.11663927350215 46.80313380830666, 7.099816458560744 46.79772837787884, 7.1083995274084 46.782919417830435, 7.1585246494787125 46.76646023884163, 7.171914236881056 46.760580741482556, 7.18805040631465 46.772103952630516, 7.1695109776037125 46.78362469879918, 7.1928569248693375 46.805248828907445))"
65448,"POLYGON ((6.904590150525753 46.41470453362951, 6.950595399549191 46.422751680843, 6.947848817517941 46.437422833097564, 6.941325685193722 46.47124607810913, 6.899096986463253 46.48330383183114, 6.802966615369503 46.471009624857075, 6.825625917127316 46.414231135043906, 6.904590150525753 46.41470453362951))"
65444,"POLYGON ((6.9805982577614545 47.00224064221926, 6.981284903269267 47.02611714957397, 6.867301748972392 47.00224064221926, 6.848075674753642 46.975542500590976, 6.8734815585427045 46.949299760216824, 6.9805982577614545 47.00224064221926))"
