id,zonepolygon
28864,"POLYGON ((24.390910750201407 35.175162225523344, 24.386769419482413 35.172040154587634, 24.40807688789672 35.169917779491286, 24.416617041400137 35.18249335894143, 24.398469215205374 35.182410054321295, 24.390910750201407 35.17961710790145, 24.390910750201407 35.175162225523344))"
28985,"POLYGON ((25.386524489317697 35.31057037709563, 25.386846354399484 35.3100800921109, 25.38624553958015 35.30984370364577, 25.386535218153757 35.30937092464317, 25.38617043772773 35.308434113642676, 25.387758305464548 35.30797008174622, 25.38745789805488 35.30768991025589, 25.387307694350046 35.307287162038605, 25.38695364276008 35.306831879030796, 25.386610320006174 35.30573743824128, 25.385998776350778 35.30593881645802, 25.386288454924387 35.306639258525415, 25.38545160571174 35.30678810168349, 25.38517265597419 35.30648165958897, 25.384314349089426 35.306490415093506, 25.383273651991647 35.30669179143601, 25.383402398024362 35.30730467287236, 25.38345604220466 35.30773368711521, 25.382404616270822 35.3079525710565, 25.381835987959665 35.30738347157731, 25.381363919173044 35.30699823273455, 25.380527069960397 35.30675307978857, 25.37917523661689 35.30723462951461, 25.378874829207223 35.30804887980303, 25.37900357523994 35.30819772036763, 25.37993698397712 35.30810141179828, 25.380763104353708 35.30839033716237, 25.38120298663215 35.308661750958336, 25.38172869959907 35.309449721335476, 25.382350972090524 35.30959855932268, 25.38268356600837 35.3099312550097, 25.382898142729562 35.31038652057458, 25.38347749987678 35.31064041756513, 25.383906653319162 35.310579132157606, 25.385000994597238 35.31040403073745, 25.386363556776804 35.3107367231117, 25.386524489317697 35.31057037709563))"
28739,"POLYGON ((24.06234900346313 35.50067832274454, 24.068657559066157 35.49970005971251, 24.070974987655024 35.493026590497394, 24.074021977095942 35.49236270722367, 24.07779852738891 35.4933410596072, 24.079901379256587 35.492712120156796, 24.08084551682983 35.4912445756267, 24.082132977156977 35.492642237691726, 24.096595448165278 35.49023125542707, 24.092432659774165 35.47674239719202, 24.051920574813227 35.47803546874412, 24.044496220260005 35.47786073056058, 24.051148098616938 35.50284443420246, 24.053208035140376 35.50515023059461, 24.063486260085444 35.511403496654154, 24.05934492936645 35.50445151140589, 24.060503643660883 35.50445151140589, 24.06234900346313 35.50067832274454))"
28857,"POLYGON ((25.753359299905796 35.110647903222535, 25.703910094507236 35.124373423858394, 25.73826382756998 35.136561221646716, 25.73856423497965 35.136078658147916, 25.79147349000742 35.12633026305306, 25.753359299905796 35.110647903222535))"
101872,"POLYGON ((24.14534425108926 35.46211244187455, 24.140923970632716 35.47182921130494, 24.1470029559757 35.47365545281695, 24.152195712628533 35.473515654684576, 24.156916400494744 35.470859443987415, 24.16047837406652 35.46823809741114, 24.14534425108926 35.46211244187455))"
28617,"POLYGON ((24.55598722832852 35.101497606121455, 24.546588767940335 35.10736963104799, 24.600018371516995 35.1482689618819, 24.63189374344998 35.135424871057644, 24.62713014023953 35.078821827614505, 24.564505924159818 35.09983861661574, 24.56144820588284 35.098969608639116, 24.555161107951932 35.09942605842824, 24.540677179271512 35.10832631850019, 24.55598722832852 35.101497606121455))"
101880,"POLYGON ((24.717046051428245 35.41339796755601, 24.721251755163596 35.416248434712855, 24.72464206735842 35.416248434712855, 24.725714950964377 35.41469205716779, 24.725714950964377 35.41203390465681, 24.724019794866965 35.4110895398932, 24.719706802771018 35.4109846097919, 24.716960220739768 35.41189399946418, 24.717046051428245 35.41339796755601))"
28919,"POLYGON ((24.924412271210382 34.953248892047, 24.994085332581232 34.94847384645736, 24.961115619370172 34.91944825152872, 24.92794205827398 34.92284389696633, 24.9129431454627 34.920090443951835, 24.88853504342718 34.94663586343576, 24.924412271210382 34.953248892047))"
28894,"POLYGON ((25.69868569959475 35.2161941081181, 25.653946453226343 35.231242673422734, 25.66978221525027 35.24351960401791, 25.75186853994204 35.21527375004139, 25.74194436658694 35.20824362316501, 25.706324630869165 35.21283694207937, 25.69868569959475 35.2161941081181))"
28989,"POLYGON ((24.22085706834557 35.44720126677303, 24.223410531327747 35.44445678164296, 24.21208088044884 35.44279606048214, 24.203991338059925 35.45356391686759, 24.207531853959583 35.464190518118066, 24.213754578874134 35.46412061085463, 24.21787445192101 35.45227045181957, 24.22085706834557 35.44720126677303))"
101979,"POLYGON ((24.781788475458598 35.40201938016812, 24.78496421093223 35.40055018100356, 24.79092944378135 35.39299387667091, 24.790586121027445 35.38953033387001, 24.784406311457133 35.38893556913222, 24.779385216181254 35.39222421334747, 24.779041893427348 35.396737134454476, 24.780372269098734 35.40110987908047, 24.781788475458598 35.40201938016812))"
29031,"POLYGON ((23.820788842999896 35.53786832705725, 23.82821319755312 35.54272227828498, 23.842761499249896 35.53249022514058, 23.830294591748675 35.508755918779265, 23.80797861274477 35.51114887848596, 23.811808807218036 35.522728398419716, 23.81570337470766 35.534306247923865, 23.816604596936664 35.537204814500505, 23.820788842999896 35.53786832705725))"
28994,"POLYGON ((23.899598674463533 35.522389385384336, 23.908525066065096 35.52155110164621, 23.912730769800447 35.521079563195826, 23.91240890471866 35.51907112765772, 23.912065581964754 35.517438145201965, 23.912612752603792 35.516398957252036, 23.913524703668855 35.51433800690191, 23.913782195734285 35.51306298570362, 23.91569192855289 35.50317651780081, 23.89071519820621 35.50279221355509, 23.896251277612947 35.52371665006369, 23.899598674463533 35.522389385384336))"
