id,zonepolygon
81790,"POLYGON ((32.55951767178139 40.00886236615768, 32.82593612881264 40.04356509809149, 33.00721054287514 39.98256066622848, 33.02506332607827 39.906755184680996, 32.93854599209389 39.84457420345732, 32.82456283779702 39.80027543150854, 32.66114120693764 39.77917074146673, 32.63230209560952 39.846682956401594, 32.60346298428139 39.926767566505085, 32.53067856045327 40.005706697020315, 32.55951767178139 40.00886236615768))"
99848,"POLYGON ((27.438190212169555 37.03333026, 27.438058374438455 37.0335843417838, 27.43774009 37.033689585904604, 27.43742180556154 37.0335843417838, 27.43728996783044 37.03333026, 27.43742180556154 37.0330761782162, 27.43774009 37.032970934095395, 27.438058374438455 37.0330761782162, 27.438190212169555 37.03333026))"
91960,"POLYGON ((27.4738311129336 37.047135688104284, 27.47005456264063 37.03957584812718, 27.480354245257818 37.02491292016818, 27.497797342990793 37.03012063931493, 27.50062975571052 37.0380685748802, 27.499428126071848 37.043343900334776, 27.484384794996902 37.05062216264929, 27.4738311129336 37.047135688104284))"
91952,"POLYGON ((27.3907082037292 37.0207381505123, 27.386588330682326 37.022862511596834, 27.39671635192256 37.03430562837151, 27.397334518440093 37.03576083850888, 27.401841415436976 37.03770628296711, 27.40445925143551 37.03691837446564, 27.406068576844447 37.03873397742113, 27.409673465760463 37.036866988844615, 27.408526637087437 37.03415018717003, 27.409148909578892 37.03254002915719, 27.410114504824254 37.031923363856045, 27.410650946627232 37.03101548638374, 27.412883244014612 37.029851443764635, 27.411509952998987 37.02741892655805, 27.40769048736178 37.02707631224198, 27.407304249263635 37.02724761959319, 27.3907082037292 37.0207381505123))"
31467,"POLYGON ((27.213181812150154 37.429473781710435, 27.381753284318123 37.40275094975416, 27.33986790834156 37.338904817227075, 27.243050891739998 37.32580145936304, 27.168893176896248 37.34791204989797, 27.213181812150154 37.429473781710435))"
91964,"POLYGON ((27.337402967729897 37.0578737325782, 27.34255280903849 37.058832659675026, 27.348389295854897 37.05677780105607, 27.35010590962443 37.05677780105607, 27.35731568745646 37.05554485917278, 27.358173994341225 37.05294191607447, 27.35302415303263 37.044995537513074, 27.341007856645913 37.04143309775443, 27.336029676714272 37.044310465927325, 27.337402967729897 37.0578737325782))"
31464,"POLYGON ((27.570057847283323 37.12937095042827, 27.57640931823059 37.12608620897911, 27.586666085503538 37.136897945194136, 27.581559159539182 37.13949800574042, 27.570057847283323 37.12937095042827))"
91961,"POLYGON ((27.2658056444671 37.09441165306013, 27.269238872006163 37.09218659800998, 27.27280084557794 37.0936585648191, 27.278465671017393 37.088455205207715, 27.28005353875421 37.089756078604346, 27.287071562452667 37.09369291433718, 27.297542906446807 37.091091280369355, 27.310990084780297 37.09748774539777, 27.304981936586938 37.108851161421185, 27.312535037172875 37.11282110973374, 27.321804751528344 37.116106426809324, 27.3248946563135 37.11884408214919, 27.307041873110375 37.12664585675571, 27.29519723810061 37.12568778739649, 27.281807650698266 37.11980223813109, 27.2658056444671 37.09441165306013))"
31465,"POLYGON ((27.245956832343786 37.894088556689574, 27.29402201789066 37.88866971168897, 27.25556986945316 37.81439138274693, 27.223984176093786 37.82415484900984, 27.245956832343786 37.894088556689574))"
91948,"POLYGON ((27.370462127330253 37.020366286183595, 27.37406701624627 37.038592832044415, 27.383336730601737 37.050924103404746, 27.40445107996697 37.04366259719384, 27.408688970210502 37.04095648089437, 27.404429622294852 37.036948511184654, 27.40200490534539 37.03763364920372, 27.40196199000115 37.03763364920372, 27.39749879420037 37.03580089115292, 27.396812148692558 37.034379188554325, 27.386598296763847 37.022901819478804, 27.39329309046502 37.01906422268916, 27.377156921031425 37.022010966071726, 27.370462127330253 37.020366286183595))"
31469,"POLYGON ((28.318317496176252 37.06510313800799, 28.304756247396956 37.048595565929936, 28.32887467085887 37.04290955413643, 28.33539780318309 37.05270567066066, 28.35161980330516 37.04914359275443, 28.356254660482893 37.05976083140753, 28.318317496176252 37.06510313800799))"
31468,"POLYGON ((27.937866275092667 37.065347238040175, 27.90353399970204 37.02396891895156, 27.98146826483876 36.999844000901, 28.01065069892079 37.04836019389861, 27.978035037299698 37.06808672769806, 27.937866275092667 37.065347238040175))"
