id,zonepolygon
87972,"POLYGON ((14.459993270280544 46.088808184793535, 14.516641524675075 46.09714136822078, 14.578782943132106 46.07547247228778, 14.557153609636012 46.01399130311629, 14.447290328386012 46.033777594235616, 14.459993270280544 46.088808184793535))"
87973,"POLYGON ((15.380088329331567 46.987645827656415, 15.547629833237817 47.01386975713161, 15.497504711167505 47.13732350185269, 15.373221874253442 47.11116024288255, 15.380088329331567 46.987645827656415))"
87977,"POLYGON ((12.33311314809959 45.486655674662465, 12.378946735746075 45.52118483586496, 12.353884174710918 45.52395106458098, 12.319036915189434 45.500012670101235, 12.33311314809959 45.486655674662465))"
87976,"POLYGON ((16.535626036042895 48.13998439086605, 16.596050840730395 48.128298771136954, 16.59914074551555 48.08313522242076, 16.579571348542895 48.074877696242716, 16.509190183992114 48.123486272372304, 16.535626036042895 48.13998439086605))"
61456,"POLYGON ((14.71584805859151 47.229587005074755, 14.71859464062276 47.19367166211469, 14.860386937986041 47.204402169184284, 14.82845792187276 47.23541512327288, 14.71584805859151 47.229587005074755))"
87975,"POLYGON ((16.255969952944376 48.213078530272625, 16.400852155092814 48.30907486899013, 16.51475901311607 48.251562198790204, 16.47630686467857 48.09495702135642, 16.26211161437788 48.09607168520444, 16.255969952944376 48.213078530272625))"
87978,"POLYGON ((11.74338411748817 48.36931823118209, 11.838827843074107 48.374107652859024, 11.838827843074107 48.34194146508553, 11.7286212390702 48.33395380389449, 11.74338411748817 48.36931823118209))"
87974,"POLYGON ((12.994018894606953 47.83793548364616, 13.101135593825703 47.83424817635611, 13.092895847731953 47.752599462032485, 12.936340671950703 47.77659996365854, 12.994018894606953 47.83793548364616))"
27093,"POLYGON ((14.31938113178773 46.65920687770372, 14.252604856152965 46.62290692895592, 14.256656065696797 46.610337702925165, 14.369609251731953 46.6216572125672, 14.31938113178773 46.65920687770372))"
87971,"POLYGON ((14.426763469095647 46.240269696935634, 14.46040909897846 46.23599535340275, 14.49886124741596 46.21711301995664, 14.465730601664006 46.201075751449224, 14.426763469095647 46.240269696935634))"
