id,zonepolygon
263197,"POLYGON((103.9272892 1.4017799,103.9130413 1.4246897,103.8988792 1.4169673,103.8769066 1.383675,103.873645 1.3545867,103.8884079 1.3343362,103.8971145 1.336711,103.904925 1.3253844,103.9193142 1.331833,103.9141767 1.3857843,103.9187257 1.3936784,103.9272892 1.4017799))"
263192,"POLYGON((103.8402931 1.3219059,103.8561727 1.3149163,103.8679801 1.3278385,103.8496058 1.3411268,103.8438551 1.3407835,103.8402931 1.3219059))"
263195,"POLYGON((103.8566018 1.3002002,103.8496066 1.2907183,103.8414285 1.2729896,103.8557622 1.2735902,103.8631436 1.2831151,103.8631866 1.2944847,103.8566018 1.3002002))"
263181,"POLYGON((103.8102336 1.4733787,103.8133235 1.4393146,103.799934 1.3963269,103.8242962 1.3839234,103.8273003 1.4014277,103.8521053 1.4120675,103.8750221 1.435492,103.85126 1.4640684,103.8102336 1.4733787))"
263183,"POLYGON((103.6451945 1.3477372,103.6319123 1.3192277,103.666459 1.2870925,103.7076428 1.2982732,103.6933949 1.3456391,103.749363 1.447235,103.7148591 1.4546141,103.6451945 1.3477372))"
263179,"POLYGON((103.803449 1.257522,103.831515 1.233152,103.842158 1.238729,103.855634 1.25366,103.844991 1.258552,103.839498 1.264816,103.8317733 1.2724529,103.8239626 1.2784165,103.8112589 1.2709937,103.80302 1.260783,103.803449 1.257522))"
263199,"POLYGON((103.7834386 1.3573299,103.7532826 1.2781711,103.7678174 1.2668023,103.804038 1.2644854,103.8112589 1.2709937,103.8231782 1.2779575,103.8257242 1.2906639,103.8086946 1.2894706,103.8051327 1.2960779,103.8165692 1.3124527,103.8047773 1.3144545,103.8161401 1.3316736,103.8164834 1.3363072,103.7834386 1.3573299))"
263180,"POLYGON((103.652978 1.271818,103.669801 1.221362,103.674264 1.220332,103.696408 1.238867,103.717351 1.255686,103.740302 1.265589,103.743049 1.278117,103.728114 1.290817,103.709747 1.294249,103.696872 1.294249,103.679878 1.289959,103.652978 1.271818))"
263177,"POLYGON((103.9316861 1.4010577,103.9187257 1.39385,103.9141767 1.3859559,103.9222632 1.3642091,103.9184559 1.3450473,103.9193142 1.3320046,103.904925 1.325556,103.9045817 1.3169752,103.9105899 1.2972393,103.9418257 1.3057983,103.9673604 1.3830675,103.9498509 1.3832391,103.9316861 1.4010577))"
263187,"POLYGON((103.8273928 1.2987966,103.8233588 1.2786315,103.8390681 1.2684202,103.8496066 1.2906968,103.8273928 1.2987966))"
263186,"POLYGON((103.6361607 1.3535936,103.6205395 1.3203004,103.6036309 1.2673563,103.60303 1.2182727,103.6580475 1.2048003,103.6437996 1.2730198,103.666459 1.2870925,103.6319123 1.3192277,103.6451945 1.3477372,103.6361607 1.3535936))"
263190,"POLYGON((103.8332988 1.3098965,103.8435555 1.3204509,103.816064 1.3323455,103.8047773 1.3144545,103.8332988 1.3098965))"
263191,"POLYGON((103.8561727 1.3149163,103.8566018 1.3002002,103.8594614 1.2977627,103.8761769 1.3082099,103.8746105 1.3150745,103.8679801 1.3278385,103.8561727 1.3149163))"
263194,"POLYGON((103.8889605 1.3039324,103.8922221 1.2933779,103.9105899 1.2972393,103.9045817 1.3169752,103.8925654 1.3043614,103.8889605 1.3039324))"
263189,"POLYGON((103.8332988 1.3098965,103.8172348 1.3125102,103.8051327 1.2960779,103.8086946 1.2894706,103.8257242 1.2906639,103.8273928 1.2988181,103.8332988 1.3098965))"
263178,"POLYGON((103.7847963 1.3716271,103.7782732 1.4002862,103.7281795 1.4086829,103.6933949 1.3456391,103.7076428 1.2982732,103.7312379 1.2986908,103.7391344 1.3558387,103.7863412 1.3649342,103.7847963 1.3716271))"
263184,"POLYGON((103.749363 1.447235,103.7281795 1.4086829,103.799934 1.3963269,103.8133235 1.4393146,103.8102336 1.4733787,103.7690694 1.4490669,103.749363 1.447235))"
263188,"POLYGON((103.8273928 1.2988181,103.8496066 1.2907183,103.8566018 1.3002002,103.8561727 1.3149163,103.8435555 1.3204509,103.8262178 1.302517,103.8273928 1.2988181))"
263196,"POLYGON((103.8594614 1.2977627,103.8631866 1.2944847,103.8631436 1.2831151,103.8557622 1.2735902,103.860526 1.2640057,103.8922221 1.2933779,103.8889605 1.3039324,103.8776094 1.3026238,103.8761769 1.3082099,103.8594614 1.2977627))"
263198,"POLYGON((103.8679812 1.3283701,103.8884079 1.3343362,103.873645 1.3545867,103.8769066 1.383675,103.8988792 1.4169673,103.8759635 1.433997,103.847296 1.4065396,103.8277266 1.3989887,103.8242962 1.3839234,103.816064 1.3323455,103.8402931 1.3219059,103.8438551 1.3407835,103.8496058 1.3411268,103.8679812 1.3283701))"
263182,"POLYGON((103.972685 1.398886,103.940327 1.301152,103.96951 1.308017,104.030106 1.296347,104.05328 1.354181,104.017231 1.372372,104.01088 1.390735,103.972685 1.398886))"
263185,"POLYGON((103.7863412 1.3649342,103.7391344 1.3558387,103.7312379 1.2986908,103.7575505 1.2894223,103.7863412 1.3649342))"
263193,"POLYGON((103.8745839 1.3155594,103.8776094 1.3026238,103.8925654 1.3043614,103.9045817 1.3169752,103.904925 1.325556,103.8971145 1.3368826,103.8679801 1.3278385,103.8745839 1.3155594))"
