id,zonepolygon
112300,"POLYGON ((-80.2096572765625 25.92619596520935, -80.16554030468751 25.962162229115414, -80.16504987714845 25.9844976997528, -80.4568742 25.9755475, -80.3892569 25.8634002, -80.20862730830078 25.869986424255682, -80.2096572765625 25.92619596520935))"
156946,"POLYGON ((-80.16513444218675 25.984845865356068, -80.10814286503832 25.986620395357864, -80.10488129887621 25.871529196448087, -80.20847893986742 25.869907391361743, -80.20968056950609 25.92611696995198, -80.16564942631761 25.962083214477275, -80.16513444218675 25.984845865356068))"
112318,"POLYGON ((-82.58347 28.055297, -82.573856 27.830858, -82.260746 27.830858, -82.307438 28.13041, -82.58347 28.055297))"
112308,"POLYGON ((-80.0273265 26.7666587, -80.0299882 26.997818, -80.1934098 26.9898641, -80.198648 26.8151563, -80.1989879 26.7960822, -80.131525 26.7957759, -80.090413 26.7712181, -80.0273265 26.7666587))"
112325,"POLYGON ((-80.8860119 28.5582516, -80.7582958 28.1921388, -80.5083569 28.2151334, -80.4980572 28.579961, -80.8860119 28.5582516))"
112317,"POLYGON ((-82.203453 26.9923, -82.134102 26.867414, -81.926734 26.874152, -82.057197 27.050411, -82.203453 26.9923))"
112316,"POLYGON ((-82.047358 26.512323, -81.951228 26.537512, -81.890803 26.62962, -81.793299 26.70632, -81.796046 26.744345, -82.102976 26.741892, -82.047358 26.512323))"
112323,"POLYGON ((-81.6500256 28.2939357, -81.4133378 28.2919786, -81.4153977 28.381878, -81.5051563 28.3773574, -81.5062066 28.4338187, -81.6447373 28.4321582, -81.6500256 28.2939357))"
112313,"POLYGON ((-81.3133268 24.7305367, -81.8557767 24.580766, -81.8557767 24.5020645, -81.3201933 24.6244676, -81.3133268 24.7305367))"
112322,"POLYGON ((-81.4704807 28.5038483, -81.5070534 28.5036806, -81.5816985 28.5029619, -81.5814742 28.4328285, -81.5062066 28.4338187, -81.5051563 28.3773574, -81.3637074 28.3846068, -81.364394 28.4456028, -81.4704807 28.5038483))"
112293,"POLYGON ((-80.1602188 25.871531, -80.1833119 25.781129, -80.1818481 25.7706278, -80.1174751 25.7472828, -80.1051155 25.8716855, -80.1602188 25.871531))"
112298,"POLYGON ((-80.2636796 25.6312019, -80.3809063 25.6271056, -80.3848276 25.6329107, -80.3892512 25.6859838, -80.4797224 25.6834638, -80.4798724 25.5205675, -80.317824 25.5180889, -80.2636796 25.6312019))"
112310,"POLYGON ((-80.4778583 25.163183, -80.6227405 24.9840647, -80.5334766 24.9299046, -80.3837878 25.1165628, -80.4778583 25.163183))"
112312,"POLYGON ((-80.8644396 24.8395849, -81.3133268 24.7305367, -81.3201933 24.6244676, -80.785983 24.7442567, -80.8644396 24.8395849))"
112297,"POLYGON ((-80.2137828 25.7325843, -80.2508978 25.7345044, -80.3837637 25.7311024, -80.3859953 25.8037608, -80.4917387 25.8031426, -80.4797224 25.6834638, -80.3892512 25.6859838, -80.3848276 25.6329107, -80.3809063 25.6271056, -80.2636796 25.6312019, -80.2137828 25.7325843))"
112314,"POLYGON ((-81.864718 26.33255, -81.856478 26.086131, -81.684817 25.82065, -81.547488 26.003464, -81.679323 26.341166, -81.864718 26.33255))"
112304,"POLYGON ((-80.0580031 26.3644116, -80.0379232 26.5091177, -80.2658895 26.4999005, -80.3055388 26.3677953, -80.1167113 26.3693333, -80.1095015 26.3656421, -80.1026351 26.3656421, -80.0937087 26.3613355, -80.0580031 26.3644116))"
112296,"POLYGON ((-80.1602188 25.871531, -80.3892569 25.8634002, -80.3837637 25.7311024, -80.2508978 25.7345044, -80.2137828 25.7325843, -80.2165294 25.8128142, -80.1758457 25.8111143, -80.1602188 25.871531))"
112303,"POLYGON ((-80.0784389 26.2324251, -80.0580031 26.3644116, -80.0937087 26.3613355, -80.1026351 26.3656421, -80.1095015 26.3656421, -80.1167113 26.3693333, -80.3055388 26.3677953, -80.3153316 26.2318091, -80.2892391 26.2324251, -80.2768794 26.2416636, -80.2562801 26.2404318, -80.2356807 26.2348888, -80.1979152 26.2361206, -80.1848689 26.2318091, -80.0784389 26.2324251))"
112311,"POLYGON ((-80.6227405 24.9840647, -80.8644396 24.8395849, -80.785983 24.7442567, -80.5334766 24.9299046, -80.6227405 24.9840647))"
112324,"POLYGON ((-81.5070534 28.5036806, -81.4704807 28.5038483, -81.364394 28.4456028, -81.2413229 28.4509111, -81.2406363 28.6475391, -81.508428 28.6469365, -81.5070534 28.5036806))"
112294,"POLYGON ((-80.1818481 25.7706278, -80.1907522 25.6618735, -80.1210577 25.651661, -80.1174751 25.7472828, -80.1818481 25.7706278))"
