id,zonepolygon
31559,"POLYGON ((14.277545469663684 42.432267041081, 14.328013914487903 42.40388002781282, 14.310504454038684 42.391456668719776, 14.257632749937121 42.42162341703711, 14.277545469663684 42.432267041081))"
27322,"POLYGON ((14.145935814111343 42.536789903387806, 14.097613136499039 42.50958915877826, 14.134005348413101 42.476932633846424, 14.18447379323732 42.499211801711816, 14.145935814111343 42.536789903387806))"
10282,"POLYGON ((14.184037343160753 42.49399763263042, 14.171334401266222 42.49273187790626, 14.150048390524034 42.48260491791159, 14.154511586324816 42.46614511134038, 14.185067311422472 42.456773749562586, 14.180260792867784 42.44613428779569, 14.171334401266222 42.44056051512124, 14.18163408388341 42.42408965362701, 14.19262041200841 42.42130184883647, 14.22008623232091 42.417753554369924, 14.232445851461534 42.41623279527497, 14.268838063375597 42.43219892636782, 14.261628285543566 42.43954704863287, 14.234849110738878 42.470956887172186, 14.184037343160753 42.49399763263042))"
62747,"POLYGON ((16.812481428862842 41.15248761031203, 16.787762190581592 41.100248078345466, 16.87771275210503 41.0650534847147, 16.97109654116753 41.12301100665897, 16.812481428862842 41.15248761031203))"
31570,"POLYGON ((14.16689307370103 42.35545729880277, 14.158996650361185 42.34651344069628, 14.165519782685404 42.345371579973154, 14.176763602875834 42.352856733702325, 14.16689307370103 42.35545729880277))"
31563,"POLYGON ((13.951567938767804 42.79307062905246, 13.93268518730296 42.789543447404895, 13.933715155564679 42.75955428787435, 13.96564417167796 42.73610727254116, 13.98212366386546 42.74115038999463, 13.976287177049054 42.75709654921188, 13.965300848924054 42.768754187557306, 13.951567938767804 42.79307062905246))"
31562,"POLYGON ((14.388872373601531 42.382571464728684, 14.357973325749969 42.35365453092858, 14.394708860417937 42.32472428625281, 14.4365942363945 42.34147499758186, 14.388872373601531 42.382571464728684))"
10281,"POLYGON ((14.465115181810688 42.29487579423777, 14.436276070482563 42.316965816480725, 14.36795484245522 42.213304176133576, 14.39542066276772 42.205166643414344, 14.433529488451313 42.1919409169471, 14.516613594896626 42.25677134714704, 14.465115181810688 42.29487579423777))"
62745,"POLYGON ((14.015172863614191 40.897441744416724, 14.037145519864191 40.77379884771928, 14.104436779629816 40.760277670434704, 14.303563976895441 40.81850314076182, 14.409307385098566 40.88602224276196, 14.434026623379816 40.92131251496864, 14.358495617520441 40.96591735914073, 14.015172863614191 40.897441744416724))"
62743,"POLYGON ((12.517903476367026 41.99860345218428, 12.595494418749839 41.96134150722002, 12.630513339648276 41.90821834069902, 12.627766757617026 41.87499389388961, 12.585881381640464 41.81463458608264, 12.522709994921714 41.78494558040315, 12.455418735156089 41.769071678457315, 12.351048617968589 41.72552630877486, 12.322896152148276 41.69682145643145, 12.211659579882651 41.74448498214749, 12.191746860156089 41.84328678071901, 12.133381991992026 41.915372113414065, 12.22916904033187 41.94474527088799, 12.345555453906089 41.97614680812392, 12.517903476367026 41.99860345218428))"
10283,"POLYGON ((13.936792666499969 42.82501798938265, 13.91979819018161 42.81784115091299, 13.935934359615203 42.79240073538662, 13.95224219042575 42.796053715441275, 13.936792666499969 42.82501798938265))"
31560,"POLYGON ((14.124139598143728 42.55193852131086, 14.1418207199699 42.5368883406565, 14.1198480637199 42.524111811487074, 14.076074412596853 42.568249324604636, 14.102338603270681 42.573432485421044, 14.124139598143728 42.55193852131086))"
62746,"POLYGON ((13.489332940917595 43.63642062248172, 13.465300348144158 43.61007659284988, 13.522978570800408 43.5712851382711, 13.56486394677697 43.60361308668789, 13.494139459472283 43.63890531238334, 13.489332940917595 43.63642062248172))"
