id,zonepolygon
81760,"POLYGON ((-8.539690707443066 42.932393629831296, -8.606466983077832 42.93063403938498, -8.610586856124707 42.84989024338594, -8.531450961349316 42.82962483294447, -8.39154693913252 42.86121583734476, -8.378329013107129 42.93591265991105, -8.539690707443066 42.932393629831296))"
65714,"POLYGON ((-8.375511459167488 43.34783813490236, -8.379073432739265 43.34415547522018, -8.385553649719245 43.342095585089666, -8.385124496276863 43.33884955577188, -8.380060485656745 43.33010938348958, -8.364267638977058 43.32018151939843, -8.335600189025886 43.328486070137764, -8.336029342468269 43.354890740745816, -8.353882125671394 43.35414183034704, -8.375511459167488 43.34783813490236))"
36690,"POLYGON ((-8.275456747461527 43.49257694146149, -8.180699667383402 43.531916886268824, -8.15529378359434 43.511254163138965, -8.184304556299418 43.484357133458055, -8.230138143945902 43.465422412010206, -8.260350546289652 43.47264820309552, -8.275456747461527 43.49257694146149))"
27029,"POLYGON ((-8.455737392089844 43.390493512157, -8.377631465576172 43.3899945325975, -8.376161615036011 43.3480499806215, -8.378859917304993 43.34429711166034, -8.38567809262085 43.342416688821366, -8.380716005943299 43.33004423922618, -8.377756858847619 43.3284975057783, -8.36750210323143 43.32220529444656, -8.380209068439484 43.28275718143715, -8.444328616044999 43.3236355992694, -8.455404798171998 43.33615079320389, -8.460892597816468 43.369068778426865, -8.455737392089844 43.390493512157))"
90029,"POLYGON ((-7.586540845209795 43.0588380252016, -7.588600781733232 43.019316455479846, -7.590317395502764 42.999985534621864, -7.546372083002764 42.97436897346117, -7.507404950434404 42.99069448649262, -7.501396802241045 43.05005765409961, -7.586540845209795 43.0588380252016))"
