id,zonepolygon
97885,"POLYGON ((-68.58870418664549 -31.388446779967648, -68.56518657800291 -31.382878104888576, -68.54321392175291 -31.4055903638466, -68.56123836633299 -31.419508064488273, -68.58870418664549 -31.388446779967648))"
97891,"POLYGON ((-68.8005066173355 -32.82664181617819, -68.7985432403366 -32.82662378498065, -68.79818918874663 -32.829418576907344, -68.80102160146636 -32.82943660753746, -68.8005066173355 -32.82664181617819))"
97883,"POLYGON ((-68.73878211593018 -31.553132008488685, -68.72213096236572 -31.555399354217595, -68.72470588302002 -31.567685946750725, -68.74101371383057 -31.565711424964782, -68.73878211593018 -31.553132008488685))"
97888,"POLYGON ((-69.21238744765047 -30.31813123179473, -69.20191610365633 -30.31679756442667, -69.19998491316561 -30.32591059628653, -69.21191537886385 -30.32276188031642, -69.21238744765047 -30.31813123179473))"
97884,"POLYGON ((-68.70673770904541 -31.47819085833392, -68.69609470367432 -31.478410457348534, -68.6950647354126 -31.487340380650696, -68.70682353973389 -31.487706342932075, -68.70673770904541 -31.47819085833392))"
33687,"POLYGON ((-68.55409218541449 -31.523480177335458, -68.54465080968207 -31.523480177335458, -68.5295446085102 -31.51733417331138, -68.52336479893988 -31.516017119847092, -68.51014687291449 -31.51660247923426, -68.50465370885199 -31.519236551095798, -68.50293709508246 -31.522894861038992, -68.50413872472113 -31.53108895542971, -68.50345207921332 -31.54615835887722, -68.50808693639105 -31.551717330319295, -68.51426674596136 -31.555081810051924, -68.53177620641058 -31.554789251413144, -68.54207588902777 -31.553911569992476, -68.55014397374457 -31.549669326735746, -68.55237557164496 -31.54381764025744, -68.55306221715277 -31.53752666810168, -68.55821205846136 -31.53152790448419, -68.55632378331488 -31.52523610421948, -68.55409218541449 -31.523480177335458))"
97890,"POLYGON ((-68.4225129281321 -31.535198775105798, -68.41906897175697 -31.536113209725645, -68.41951958287147 -31.537429979844365, -68.42292062390236 -31.53662528920081, -68.4225129281321 -31.535198775105798))"
97882,"POLYGON ((-68.58778944495282 -31.6753269900722, -68.57045164588055 -31.680147842737487, -68.57439985755047 -31.697091883739866, -68.59894743445477 -31.69066519785331, -68.58778944495282 -31.6753269900722))"
97881,"POLYGON ((-68.52773788366697 -31.446709114304216, -68.51366165075682 -31.443633640191006, -68.50937011633299 -31.478483101374398, -68.52722289953611 -31.478922297516654, -68.52773788366697 -31.446709114304216))"
97886,"POLYGON ((-69.42663236278105 -31.33176707249419, -69.41598935740996 -31.33081398494655, -69.41538854259062 -31.333123372748737, -69.41676183360624 -31.33741208546506, -69.42315621989775 -31.339831273076907, -69.42663236278105 -31.33176707249419))"
97889,"POLYGON ((-69.23037839987641 -30.278116846100588, -69.22791076758271 -30.278635701307355, -69.22840429404145 -30.279775320077984, -69.23046423056489 -30.27918234936112, -69.23037839987641 -30.278116846100588))"
97892,"POLYGON ((-68.86468671311933 -32.85950724506503, -68.89386914720136 -32.91976075666539, -68.83172772874433 -32.92840622242914, -68.80632184495526 -32.86325626607784, -68.86468671311933 -32.85950724506503))"
97887,"POLYGON ((-69.47728554393314 -31.63647791910246, -69.46475426341556 -31.639254752768597, -69.47101990367435 -31.65869026649565, -69.48604027415774 -31.654379732593853, -69.47728554393314 -31.63647791910246))"
